high_season,min_diff,delay_15,period_day
False,18.0,True,afternoon
False,18.0,True,afternoon
False,7.0,False,afternoon
False,7.0,False,afternoon
False,1.0,False,afternoon
False,37.0,True,afternoon
False,75.0,True,night
False,-3.0,False,night
False,9.0,False,night
False,18.0,True,night
False,12.0,False,night
False,15.0,False,night
False,5.0,False,night
False,14.0,False,night
False,20.0,True,night
False,-7.0,False,night
False,-2.0,False,night
False,-6.0,False,night
False,-2.0,False,night
False,10.0,False,afternoon
False,0.0,False,afternoon
False,5.0,False,morning
False,-6.0,False,afternoon
False,9.0,False,night
False,5.0,False,morning
False,25.0,True,night
False,-5.0,False,morning
False,1.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,-3.0,False,morning
False,1.0,False,morning
False,1.0,False,morning
False,-4.0,False,morning
False,-4.0,False,morning
False,-4.0,False,morning
False,2.0,False,morning
False,-3.0,False,morning
False,2.0,False,morning
False,25.0,True,morning
False,-1.0,False,morning
False,3.0,False,morning
False,-4.0,False,morning
False,4.0,False,morning
False,-3.0,False,morning
False,-1.0,False,morning
False,4.0,False,morning
False,14.0,False,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,4.0,False,morning
False,12.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,-3.0,False,afternoon
False,-1.0,False,afternoon
False,35.0,True,afternoon
False,-2.0,False,afternoon
False,0.0,False,afternoon
False,4.0,False,afternoon
False,7.0,False,afternoon
False,53.0,True,afternoon
False,1.0,False,afternoon
False,-3.0,False,afternoon
False,-3.0,False,afternoon
False,-1.0,False,afternoon
False,-3.0,False,afternoon
False,-2.0,False,afternoon
False,-1.0,False,afternoon
False,11.0,False,afternoon
False,10.0,False,afternoon
False,5.0,False,morning
False,-7.0,False,morning
False,-2.0,False,morning
False,8.0,False,morning
False,2.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,-7.0,False,morning
False,-1.0,False,morning
False,0.0,False,morning
False,-1.0,False,morning
False,11.0,False,morning
False,10.0,False,morning
False,20.0,True,morning
False,10.0,False,morning
False,-2.0,False,morning
False,3.0,False,morning
False,2.0,False,morning
False,1.0,False,morning
False,-1.0,False,morning
False,3.0,False,morning
False,1.0,False,morning
False,-4.0,False,morning
False,-1.0,False,morning
False,6.0,False,morning
False,-1.0,False,morning
False,-3.0,False,morning
False,14.0,False,morning
False,1.0,False,morning
False,-2.0,False,morning
False,11.0,False,morning
False,-1.0,False,afternoon
False,8.0,False,morning
False,-4.0,False,morning
False,-4.0,False,afternoon
False,-4.0,False,morning
False,24.0,True,morning
False,-4.0,False,afternoon
False,1.0,False,morning
False,-3.0,False,morning
False,5.0,False,afternoon
False,-3.0,False,morning
False,-1.0,False,morning
False,-5.0,False,afternoon
False,-1.0,False,morning
False,12.0,False,morning
False,-2.0,False,morning
False,12.0,False,morning
False,6.0,False,morning
False,-3.0,False,morning
False,-1.0,False,morning
False,1.0,False,morning
False,-6.0,False,morning
False,-1.0,False,morning
False,0.0,False,morning
False,0.0,False,morning
False,12.0,False,morning
False,7.0,False,morning
False,7.0,False,morning
False,-1.0,False,morning
False,3.0,False,morning
False,5.0,False,morning
False,-3.0,False,morning
False,0.0,False,morning
False,6.0,False,morning
False,4.0,False,morning
False,-5.0,False,morning
False,-3.0,False,morning
False,8.0,False,morning
False,0.0,False,morning
False,3.0,False,morning
False,21.0,True,morning
False,12.0,False,morning
False,1.0,False,morning
False,0.0,False,morning
False,-4.0,False,afternoon
False,12.0,False,afternoon
False,-4.0,False,afternoon
False,-2.0,False,afternoon
False,-1.0,False,afternoon
False,0.0,False,afternoon
False,-2.0,False,afternoon
False,-6.0,False,afternoon
False,-3.0,False,afternoon
False,2.0,False,afternoon
False,-1.0,False,afternoon
False,3.0,False,afternoon
False,7.0,False,afternoon
False,-7.0,False,afternoon
False,-7.0,False,afternoon
False,9.0,False,afternoon
False,4.0,False,afternoon
False,-5.0,False,afternoon
False,-1.0,False,afternoon
False,1.0,False,afternoon
False,2.0,False,afternoon
False,1.0,False,afternoon
False,10.0,False,afternoon
False,0.0,False,afternoon
False,6.0,False,afternoon
False,0.0,False,afternoon
False,-3.0,False,afternoon
False,-1.0,False,afternoon
False,0.0,False,afternoon
False,-2.0,False,afternoon
False,2.0,False,afternoon
False,0.0,False,afternoon
False,-8.0,False,afternoon
False,-1.0,False,afternoon
False,-4.0,False,afternoon
False,-2.0,False,afternoon
False,-4.0,False,afternoon
False,30.0,True,afternoon
False,15.0,False,afternoon
False,-6.0,False,night
False,-3.0,False,night
False,-2.0,False,night
False,4.0,False,night
False,0.0,False,night
False,3.0,False,night
False,-1.0,False,night
False,-2.0,False,night
False,-3.0,False,night
False,-3.0,False,night
False,0.0,False,night
False,-7.0,False,night
False,-2.0,False,night
False,5.0,False,night
False,26.0,True,night
False,22.0,True,night
False,-2.0,False,night
False,-6.0,False,night
False,2.0,False,night
False,3.0,False,night
False,1.0,False,night
False,3.0,False,night
False,0.0,False,night
False,4.0,False,night
False,11.0,False,night
False,9.0,False,night
False,-2.0,False,night
False,0.0,False,morning
False,-8.0,False,morning
False,-3.0,False,morning
False,0.0,False,morning
False,-4.0,False,morning
False,2.0,False,morning
False,1.0,False,morning
False,-3.0,False,morning
False,-9.0,False,morning
False,3.0,False,morning
False,-1.0,False,morning
False,7.0,False,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,-5.0,False,morning
False,-3.0,False,morning
False,-4.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,-1.0,False,morning
False,1.0,False,morning
False,-2.0,False,morning
False,-7.0,False,afternoon
False,-4.0,False,afternoon
False,1.0,False,afternoon
False,10.0,False,afternoon
False,4.0,False,afternoon
False,-3.0,False,afternoon
False,-4.0,False,afternoon
False,4.0,False,afternoon
False,-2.0,False,afternoon
False,5.0,False,afternoon
False,9.0,False,afternoon
False,5.0,False,afternoon
False,-2.0,False,afternoon
False,5.0,False,afternoon
False,-4.0,False,afternoon
False,-4.0,False,afternoon
False,-3.0,False,afternoon
False,-9.0,False,afternoon
False,0.0,False,afternoon
False,0.0,False,afternoon
False,-6.0,False,afternoon
False,0.0,False,afternoon
False,-2.0,False,afternoon
False,-1.0,False,afternoon
False,1.0,False,afternoon
False,96.0,True,afternoon
False,0.0,False,afternoon
False,24.0,True,afternoon
False,1.0,False,afternoon
False,13.0,False,afternoon
False,10.0,False,afternoon
False,-4.0,False,morning
False,-5.0,False,morning
False,-1.0,False,morning
False,-3.0,False,morning
False,-3.0,False,morning
False,-4.0,False,morning
False,0.0,False,morning
False,32.0,True,morning
False,2.0,False,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,-1.0,False,morning
False,16.0,True,morning
False,21.0,True,morning
False,14.0,False,morning
False,115.0,True,morning
False,7.0,False,morning
False,2.0,False,morning
False,-2.0,False,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,1.0,False,morning
False,-2.0,False,morning
False,-5.0,False,morning
False,-4.0,False,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,2.0,False,morning
False,4.0,False,morning
False,-2.0,False,morning
False,14.0,False,afternoon
False,-3.0,False,afternoon
False,-1.0,False,afternoon
False,1.0,False,afternoon
False,3.0,False,afternoon
False,0.0,False,morning
False,0.0,False,afternoon
False,-4.0,False,afternoon
False,5.0,False,afternoon
False,-2.0,False,afternoon
False,-5.0,False,afternoon
False,-1.0,False,afternoon
False,-2.0,False,morning
False,1.0,False,afternoon
False,6.0,False,afternoon
False,-2.0,False,afternoon
False,5.0,False,afternoon
False,-1.0,False,afternoon
False,-1.0,False,afternoon
False,4.0,False,morning
False,-5.0,False,afternoon
False,4.0,False,afternoon
False,-2.0,False,afternoon
False,13.0,False,afternoon
False,1.0,False,afternoon
False,0.0,False,afternoon
False,0.0,False,morning
False,-4.0,False,afternoon
False,32.0,True,afternoon
False,-3.0,False,afternoon
False,10.0,False,afternoon
False,-8.0,False,afternoon
False,0.0,False,afternoon
False,45.0,True,afternoon
False,-3.0,False,afternoon
False,-2.0,False,afternoon
False,-2.0,False,afternoon
False,-4.0,False,afternoon
False,-1.0,False,afternoon
False,1.0,False,afternoon
False,-3.0,False,afternoon
False,-1.0,False,afternoon
False,0.0,False,afternoon
False,2.0,False,afternoon
False,-8.0,False,afternoon
False,3.0,False,afternoon
False,-3.0,False,afternoon
False,-3.0,False,afternoon
False,-10.0,False,afternoon
False,-2.0,False,afternoon
False,-5.0,False,afternoon
False,3.0,False,afternoon
False,-4.0,False,afternoon
False,-1.0,False,afternoon
False,3.0,False,afternoon
False,-3.0,False,afternoon
False,1.0,False,afternoon
False,0.0,False,afternoon
False,2.0,False,afternoon
False,-1.0,False,afternoon
False,2.0,False,afternoon
False,4.0,False,afternoon
False,-6.0,False,morning
False,5.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,20.0,True,morning
False,0.0,False,morning
False,1.0,False,morning
False,-1.0,False,morning
False,1.0,False,morning
False,-1.0,False,morning
False,5.0,False,morning
False,-4.0,False,morning
False,12.0,False,morning
False,-3.0,False,morning
False,-1.0,False,morning
False,0.0,False,morning
False,-1.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,0.0,False,morning
False,-4.0,False,morning
False,-2.0,False,morning
False,-1.0,False,morning
False,0.0,False,morning
False,3.0,False,morning
False,3.0,False,morning
False,0.0,False,morning
False,-3.0,False,morning
False,-6.0,False,afternoon
False,0.0,False,night
False,0.0,False,night
False,-3.0,False,night
False,8.0,False,night
False,-4.0,False,night
False,10.0,False,night
False,23.0,True,night
False,-1.0,False,night
False,-3.0,False,night
False,14.0,False,night
False,14.0,False,night
False,5.0,False,night
False,3.0,False,night
False,1.0,False,night
False,0.0,False,night
False,11.0,False,night
False,20.0,True,night
False,74.0,True,night
False,26.0,True,night
False,12.0,False,night
False,13.0,False,night
False,2.0,False,night
False,0.0,False,night
False,0.0,False,night
False,13.0,False,night
False,14.0,False,night
False,-2.0,False,night
False,1.0,False,night
False,18.0,True,night
False,4.0,False,night
False,30.0,True,night
False,-2.0,False,afternoon
False,-3.0,False,morning
False,-3.0,False,morning
False,10.0,False,morning
False,2.0,False,morning
False,-1.0,False,morning
False,-2.0,False,morning
False,29.0,True,morning
False,3.0,False,morning
False,2.0,False,morning
False,1.0,False,morning
False,15.0,False,morning
False,-2.0,False,morning
False,18.0,True,morning
False,6.0,False,morning
False,0.0,False,morning
False,11.0,False,morning
False,-5.0,False,morning
False,2.0,False,morning
False,4.0,False,morning
False,1.0,False,morning
False,0.0,False,morning
False,6.0,False,morning
False,0.0,False,morning
False,-6.0,False,morning
False,-1.0,False,morning
False,-3.0,False,morning
False,1.0,False,morning
False,1.0,False,morning
False,6.0,False,morning
False,10.0,False,morning
False,0.0,False,morning
False,-2.0,False,afternoon
False,-3.0,False,afternoon
False,-4.0,False,afternoon
False,-3.0,False,afternoon
False,-3.0,False,afternoon
False,5.0,False,afternoon
False,-2.0,False,afternoon
False,2.0,False,afternoon
False,7.0,False,afternoon
False,9.0,False,afternoon
False,16.0,True,afternoon
False,-2.0,False,afternoon
False,3.0,False,afternoon
False,-1.0,False,afternoon
False,1.0,False,afternoon
False,-4.0,False,afternoon
False,-2.0,False,afternoon
False,-2.0,False,afternoon
False,-4.0,False,afternoon
False,10.0,False,afternoon
False,5.0,False,afternoon
False,2.0,False,afternoon
False,-6.0,False,afternoon
False,3.0,False,afternoon
False,17.0,True,afternoon
False,-4.0,False,afternoon
False,-1.0,False,afternoon
False,16.0,True,afternoon
False,-5.0,False,afternoon
False,-1.0,False,afternoon
False,-2.0,False,night
False,2.0,False,afternoon
False,-1.0,False,afternoon
False,0.0,False,afternoon
False,-5.0,False,night
False,2.0,False,afternoon
False,3.0,False,afternoon
False,-4.0,False,afternoon
False,7.0,False,night
False,-3.0,False,afternoon
False,-1.0,False,afternoon
False,1.0,False,afternoon
False,0.0,False,night
False,-1.0,False,afternoon
False,-1.0,False,afternoon
False,-1.0,False,afternoon
False,-1.0,False,night
False,-3.0,False,morning
False,2.0,False,morning
False,-2.0,False,morning
False,1.0,False,morning
False,-5.0,False,morning
False,-6.0,False,morning
False,3.0,False,morning
False,-2.0,False,morning
False,-4.0,False,morning
False,-5.0,False,morning
False,-3.0,False,morning
False,-4.0,False,morning
False,-2.0,False,morning
False,-1.0,False,morning
False,-1.0,False,morning
False,6.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,18.0,True,morning
False,4.0,False,morning
False,8.0,False,morning
False,-3.0,False,morning
False,-4.0,False,morning
False,-3.0,False,morning
False,-4.0,False,morning
False,4.0,False,morning
False,104.0,True,morning
False,6.0,False,morning
False,4.0,False,morning
False,-4.0,False,morning
False,-4.0,False,night
False,-2.0,False,afternoon
False,-1.0,False,afternoon
False,5.0,False,afternoon
False,-4.0,False,afternoon
False,-2.0,False,afternoon
False,-5.0,False,afternoon
False,-1.0,False,afternoon
False,5.0,False,afternoon
False,-3.0,False,afternoon
False,5.0,False,afternoon
False,28.0,True,afternoon
False,8.0,False,afternoon
False,30.0,True,afternoon
False,0.0,False,afternoon
False,7.0,False,afternoon
False,2.0,False,afternoon
False,-6.0,False,afternoon
False,10.0,False,afternoon
False,3.0,False,afternoon
False,12.0,False,afternoon
False,81.0,True,afternoon
False,-1.0,False,afternoon
False,2.0,False,afternoon
False,21.0,True,afternoon
False,-1.0,False,afternoon
False,3.0,False,afternoon
False,-3.0,False,morning
False,-9.0,False,morning
False,-1.0,False,morning
False,-1.0,False,morning
False,4.0,False,morning
False,-5.0,False,morning
False,-9.0,False,morning
False,2.0,False,morning
False,-7.0,False,morning
False,4.0,False,morning
False,-5.0,False,morning
False,-1.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,12.0,False,morning
False,-3.0,False,morning
False,-9.0,False,morning
False,-2.0,False,morning
False,-4.0,False,morning
False,1.0,False,morning
False,-3.0,False,morning
False,1.0,False,morning
False,-3.0,False,morning
False,-6.0,False,morning
False,-6.0,False,morning
False,-1.0,False,morning
False,0.0,False,morning
False,3.0,False,morning
False,1.0,False,morning
False,35.0,True,morning
False,-3.0,False,morning
False,37.0,True,morning
False,-1.0,False,morning
False,-2.0,False,morning
False,40.0,True,morning
False,7.0,False,morning
False,1.0,False,morning
False,-2.0,False,afternoon
False,-3.0,False,morning
False,-2.0,False,morning
False,1.0,False,morning
False,0.0,False,morning
False,13.0,False,morning
False,1.0,False,morning
False,0.0,False,afternoon
False,0.0,False,morning
False,-4.0,False,morning
False,-6.0,False,morning
False,-4.0,False,morning
False,-1.0,False,morning
False,-6.0,False,morning
False,1.0,False,afternoon
False,-3.0,False,morning
False,0.0,False,morning
False,3.0,False,morning
False,-1.0,False,morning
False,-2.0,False,morning
False,4.0,False,morning
False,-2.0,False,afternoon
False,0.0,False,morning
False,-2.0,False,morning
False,-7.0,False,afternoon
False,1.0,False,afternoon
False,-2.0,False,afternoon
False,0.0,False,afternoon
False,-1.0,False,afternoon
False,0.0,False,afternoon
False,-3.0,False,afternoon
False,0.0,False,afternoon
False,-3.0,False,afternoon
